"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookAuthorComparatorJaccard record1Value","[1] BookAuthorComparatorJaccard record2Value","[1] BookAuthorComparatorJaccard record1PreprocessedValue","[1] BookAuthorComparatorJaccard record2PreprocessedValue","[1] BookAuthorComparatorJaccard similarity","[1] BookAuthorComparatorJaccard postproccesedSimilarity","[2] BookAuthorComparatorLevenshtein record1Value","[2] BookAuthorComparatorLevenshtein record2Value","[2] BookAuthorComparatorLevenshtein record1PreprocessedValue","[2] BookAuthorComparatorLevenshtein record2PreprocessedValue","[2] BookAuthorComparatorLevenshtein similarity","[2] BookAuthorComparatorLevenshtein postproccesedSimilarity","[3] BookPublisherComparatorJaccard record1Value","[3] BookPublisherComparatorJaccard record2Value","[3] BookPublisherComparatorJaccard record1PreprocessedValue","[3] BookPublisherComparatorJaccard record2PreprocessedValue","[3] BookPublisherComparatorJaccard similarity","[3] BookPublisherComparatorJaccard postproccesedSimilarity","[4] BookPublisherComparatorLevenshtein record1Value","[4] BookPublisherComparatorLevenshtein record2Value","[4] BookPublisherComparatorLevenshtein record1PreprocessedValue","[4] BookPublisherComparatorLevenshtein record2PreprocessedValue","[4] BookPublisherComparatorLevenshtein similarity","[4] BookPublisherComparatorLevenshtein postproccesedSimilarity","[5] BookPageComparator100Page record1Value","[5] BookPageComparator100Page record2Value","[5] BookPageComparator100Page record1PreprocessedValue","[5] BookPageComparator100Page record2PreprocessedValue","[5] BookPageComparator100Page similarity","[5] BookPageComparator100Page postproccesedSimilarity","[6] BookPageComparator50Page record1Value","[6] BookPageComparator50Page record2Value","[6] BookPageComparator50Page record1PreprocessedValue","[6] BookPageComparator50Page record2PreprocessedValue","[6] BookPageComparator50Page similarity","[6] BookPageComparator50Page postproccesedSimilarity"
"WekaMatchingRule","recommendation_51909","goodreads_8879","0.9391025641025641","1","the book of tea","the book of tea","the book of tea","the book of tea","1.0","1.0","Kakuzo Okakura","Kakuzō Okakura","Kakuzo Okakura","Kakuzō Okakura","0.3333333333333333","0.0","Kakuzo Okakura","Kakuzō Okakura","Kakuzo Okakura","Kakuzō Okakura","0.9285714285714286","1.0","kodansha international (jpn)",,"kodansha international (jpn)",,"0.0","0.0","kodansha international (jpn)",,"kodansha international (jpn)",,"0.0","0.0","0","133","0","133","0.0","0.0","0","133","0","133","0.0","0.0"
"WekaMatchingRule","recommendation_1838","goodreads_4499","0.06447831184056271","0","body double","body double","body double","body double","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Don Lassiter","Tess Gerritsen","Don Lassiter","Tess Gerritsen","0.2857142857142857","0.0","zebra books",,"zebra books",,"0.0","0.0","zebra books",,"zebra books",,"0.0","0.0","0","432","0","432","0.0","0.0","0","432","0","432","0.0","0.0"
"WekaMatchingRule","recommendation_230670","goodreads_45308","0.06447831184056271","0","till death do us part","till death do us part","till death do us part","till death do us part","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jill M. Morgan","Lurlene McDaniel","Jill M. Morgan","Lurlene McDaniel","0.25","0.0","dh audio",,"dh audio",,"0.0","0.0","dh audio",,"dh audio",,"0.0","0.0","0","214","0","214","0.0","0.0","0","214","0","214","0.0","0.0"
"WekaMatchingRule","recommendation_6093","goodreads_38373","0.9391025641025641","1","dead sleep","dead sleep","dead sleep","dead sleep","1.0","1.0","Greg Iles","Greg Iles","Greg Iles","Greg Iles","1.0","1.0","Greg Iles","Greg Iles","Greg Iles","Greg Iles","1.0","1.0","signet book",,"signet book",,"0.0","0.0","signet book",,"signet book",,"0.0","0.0","0","452","0","452","0.0","0.0","0","452","0","452","0.0","0.0"
"WekaMatchingRule","recommendation_178952","goodreads_51584","0.9391025641025641","1","sick puppy","sick puppy","sick puppy","sick puppy","1.0","1.0","Carl Hiaasen","Carl Hiaasen","Carl Hiaasen","Carl Hiaasen","1.0","1.0","Carl Hiaasen","Carl Hiaasen","Carl Hiaasen","Carl Hiaasen","1.0","1.0","random house audio",,"random house audio",,"0.0","0.0","random house audio",,"random house audio",,"0.0","0.0","0","464","0","464","0.0","0.0","0","464","0","464","0.0","0.0"
"WekaMatchingRule","recommendation_3462","goodreads_43152","0.9391025641025641","1","running from safety: an adventure of the spirit","running from safety: an adventure of the spirit","running from safety: an adventure of the spirit","running from safety: an adventure of the spirit","1.0","1.0","Richard Bach","Richard Bach","Richard Bach","Richard Bach","1.0","1.0","Richard Bach","Richard Bach","Richard Bach","Richard Bach","1.0","1.0","harpercollins",,"harpercollins",,"0.0","0.0","harpercollins",,"harpercollins",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_273","goodreads_288","0.9391025641025641","1","james and the giant peach","james and the giant peach","james and the giant peach","james and the giant peach","1.0","1.0","ROALD DAHL","Roald Dahl","ROALD DAHL","Roald Dahl","1.0","1.0","ROALD DAHL","Roald Dahl","ROALD DAHL","Roald Dahl","1.0","1.0","knopf books for young readers",,"knopf books for young readers",,"0.0","0.0","knopf books for young readers",,"knopf books for young readers",,"0.0","0.0","0","146","0","146","0.0","0.0","0","146","0","146","0.0","0.0"
"WekaMatchingRule","recommendation_127625","goodreads_14172","0.9391025641025641","1","fiasco","fiasco","fiasco","fiasco","1.0","1.0","Stanislaw Lem","Stanisław Lem","Stanislaw Lem","Stanisław Lem","0.3333333333333333","0.0","Stanislaw Lem","Stanisław Lem","Stanislaw Lem","Stanisław Lem","0.9230769230769231","1.0","harvest books",,"harvest books",,"0.0","0.0","harvest books",,"harvest books",,"0.0","0.0","0","322","0","322","0.0","0.0","0","322","0","322","0.0","0.0"
"WekaMatchingRule","recommendation_228199","goodreads_44790","0.06447831184056271","0","temptation","temptation","temptation","temptation","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Lancaster","Jude Deveraux","Lancaster","Jude Deveraux","0.15384615384615385","0.0","warner books",,"warner books",,"0.0","0.0","warner books",,"warner books",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_187704","goodreads_51728","0.06447831184056271","0","interpretation of dreams","interpretation of dreams","interpretation of dreams","interpretation of dreams","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","No Author","No Author","No Author","No Author","0.0","0.0","penguin putnam~mass",,"penguin putnam~mass",,"0.0","0.0","penguin putnam~mass",,"penguin putnam~mass",,"0.0","0.0","0","481","0","481","0.0","0.0","0","481","0","481","0.0","0.0"
"WekaMatchingRule","recommendation_198306","goodreads_4294","0.06447831184056271","0","sacajawea","sacajawea","sacajawea","sacajawea","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Harold Howard","Anna Lee Waldo","Harold Howard","Anna Lee Waldo","0.2142857142857143","0.0","university of oklahoma press",,"university of oklahoma press",,"0.0","0.0","university of oklahoma press",,"university of oklahoma press",,"0.0","0.0","0","1424","0","1424","0.0","0.0","0","1424","0","1424","0.0","0.0"
"WekaMatchingRule","recommendation_59626","goodreads_63","0.9391025641025641","1","the stand","the stand","the stand","the stand","1.0","1.0","STEPHEN KING","Stephen King","STEPHEN KING","Stephen King","1.0","1.0","STEPHEN KING","Stephen King","STEPHEN KING","Stephen King","1.0","1.0","doubleday",,"doubleday",,"0.0","0.0","doubleday",,"doubleday",,"0.0","0.0","0","1153","0","1153","0.0","0.0","0","1153","0","1153","0.0","0.0"
"WekaMatchingRule","recommendation_35866","goodreads_4471","0.06447831184056271","0","reckoning","reckoning","reckoning","reckoning","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Sharon Kay Penman","Lili St. Crow","Sharon Kay Penman","Lili St. Crow","0.11764705882352944","0.0","henry holt &amp; co",,"henry holt &amp; co",,"0.0","0.0","henry holt &amp; co",,"henry holt &amp; co",,"0.0","0.0","0","307","0","307","0.0","0.0","0","307","0","307","0.0","0.0"
"WekaMatchingRule","recommendation_61950","goodreads_47095","0.06447831184056271","0","shatter","shatter","shatter","shatter","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","John Farris","Jocelynn Drake","John Farris","Jocelynn Drake","0.2857142857142857","0.0","warner books> c/o little br",,"warner books> c/o little br",,"0.0","0.0","warner books> c/o little br",,"warner books> c/o little br",,"0.0","0.0","0","330","0","330","0.0","0.0","0","330","0","330","0.0","0.0"
"WekaMatchingRule","recommendation_160102","goodreads_8060","0.06447831184056271","0","sudden death","sudden death","sudden death","sudden death","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Rita Mae Brown","Michael Balkind","Rita Mae Brown","Michael Balkind","0.2666666666666667","0.0","bantam dell pub group",,"bantam dell pub group",,"0.0","0.0","bantam dell pub group",,"bantam dell pub group",,"0.0","0.0","0","208","0","208","0.0","0.0","0","208","0","208","0.0","0.0"
"WekaMatchingRule","recommendation_212914","goodreads_11819","0.06447831184056271","0","charlotte street","charlotte street","charlotte street","charlotte street","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","No Author","No Author","No Author","No Author","0.0","0.0","simon &amp; schuster (trade division)",,"simon &amp; schuster (trade division)",,"0.0","0.0","simon &amp; schuster (trade division)",,"simon &amp; schuster (trade division)",,"0.0","0.0","0","416","0","416","0.0","0.0","0","416","0","416","0.0","0.0"
"WekaMatchingRule","recommendation_53684","goodreads_13571","0.9391025641025641","1","nine coaches waiting","nine coaches waiting","nine coaches waiting","nine coaches waiting","1.0","1.0","Mary Stewart","Mary  Stewart","Mary Stewart","Mary  Stewart","1.0","1.0","Mary Stewart","Mary  Stewart","Mary Stewart","Mary  Stewart","0.9230769230769231","1.0","fawcett books",,"fawcett books",,"0.0","0.0","fawcett books",,"fawcett books",,"0.0","0.0","0","342","0","342","0.0","0.0","0","342","0","342","0.0","0.0"
"WekaMatchingRule","recommendation_83918","goodreads_20982","0.06447831184056271","0","blush","blush","blush","blush","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Elizabeth Taylor","Anne Mercier","Elizabeth Taylor","Anne Mercier","0.125","0.0","random house",,"random house",,"0.0","0.0","random house",,"random house",,"0.0","0.0","0","313","0","313","0.0","0.0","0","313","0","313","0.0","0.0"
"WekaMatchingRule","recommendation_183792","goodreads_9021","0.06447831184056271","0","the mirror","the mirror","the mirror","the mirror","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Lynn Freed","Marlys Millhiser","Lynn Freed","Marlys Millhiser","0.1875","0.0","random house inc",,"random house inc",,"0.0","0.0","random house inc",,"random house inc",,"0.0","0.0","0","303","0","303","0.0","0.0","0","303","0","303","0.0","0.0"
"WekaMatchingRule","recommendation_247112","goodreads_2151","0.9391025641025641","1","rainbow six","rainbow six","rainbow six","rainbow six","1.0","1.0","Tom Clancy","Tom Clancy","Tom Clancy","Tom Clancy","1.0","1.0","Tom Clancy","Tom Clancy","Tom Clancy","Tom Clancy","1.0","1.0","random house audio",,"random house audio",,"0.0","0.0","random house audio",,"random house audio",,"0.0","0.0","0","912","0","912","0.0","0.0","0","912","0","912","0.0","0.0"
"WekaMatchingRule","recommendation_14548","goodreads_4174","0.9391025641025641","0","oscar et la dame rose","oscar et la dame rose","oscar et la dame rose","oscar et la dame rose","1.0","1.0","Eric-Emmanuel Schmitt","Éric-Emmanuel Schmitt","Eric-Emmanuel Schmitt","Éric-Emmanuel Schmitt","0.5","1.0","Eric-Emmanuel Schmitt","Éric-Emmanuel Schmitt","Eric-Emmanuel Schmitt","Éric-Emmanuel Schmitt","0.9523809523809523","1.0","albin michel",,"albin michel",,"0.0","0.0","albin michel",,"albin michel",,"0.0","0.0","0","100","0","100","0.0","0.0","0","100","0","100","0.0","0.0"
"WekaMatchingRule","recommendation_425","goodreads_27925","0.9391025641025641","0","the four agreements: a practical guide to personal freedom","the four agreements: a practical guide to personal freedom","the four agreements: a practical guide to personal freedom","the four agreements: a practical guide to personal freedom","1.0","1.0","Don Miguel Ruiz","Miguel Ruiz","Don Miguel Ruiz","Miguel Ruiz","0.6666666666666666","1.0","Don Miguel Ruiz","Miguel Ruiz","Don Miguel Ruiz","Miguel Ruiz","0.7333333333333334","1.0","amber-allen publishing",,"amber-allen publishing",,"0.0","0.0","amber-allen publishing",,"amber-allen publishing",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_93579","goodreads_48996","0.06447831184056271","0","paradox","paradox","paradox","paradox","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Rosemary Laurey","Alex Archer","Rosemary Laurey","Alex Archer","0.19999999999999996","0.0","ltdbooks",,"ltdbooks",,"0.0","0.0","ltdbooks",,"ltdbooks",,"0.0","0.0","0","316","0","316","0.0","0.0","0","316","0","316","0.0","0.0"
"WekaMatchingRule","recommendation_57980","goodreads_47096","0.9391025641025641","1","i, tituba, black witch of salem","i, tituba, black witch of salem","i, tituba, black witch of salem","i, tituba, black witch of salem","1.0","1.0","Maryse Conde","Maryse Condé","Maryse Conde","Maryse Condé","0.3333333333333333","0.0","Maryse Conde","Maryse Condé","Maryse Conde","Maryse Condé","0.9166666666666666","1.0","ballantine books",,"ballantine books",,"0.0","0.0","ballantine books",,"ballantine books",,"0.0","0.0","0","225","0","225","0.0","0.0","0","225","0","225","0.0","0.0"
"WekaMatchingRule","recommendation_217742","goodreads_24924","0.06447831184056271","0","no love lost","no love lost","no love lost","no love lost","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Margery Allingham","J.W. Smith","Margery Allingham","J.W. Smith","0.17647058823529416","0.0","carroll &amp; graf publishers",,"carroll &amp; graf publishers",,"0.0","0.0","carroll &amp; graf publishers",,"carroll &amp; graf publishers",,"0.0","0.0","0","288","0","288","0.0","0.0","0","288","0","288","0.0","0.0"
"WekaMatchingRule","recommendation_115789","goodreads_17570","0.9391025641025641","1","unintended consequences","unintended consequences","unintended consequences","unintended consequences","1.0","1.0","John Ross","John  Ross","John Ross","John  Ross","1.0","1.0","John Ross","John  Ross","John Ross","John  Ross","0.9","1.0","accurate press",,"accurate press",,"0.0","0.0","accurate press",,"accurate press",,"0.0","0.0","0","863","0","863","0.0","0.0","0","863","0","863","0.0","0.0"
"WekaMatchingRule","recommendation_661","goodreads_18377","0.06447831184056271","0","the unsung hero","the unsung hero","the unsung hero","the unsung hero","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Suzanne Brockmann","Melur Jelita","Suzanne Brockmann","Melur Jelita","0.11764705882352944","0.0","ivy books",,"ivy books",,"0.0","0.0","ivy books",,"ivy books",,"0.0","0.0","0","1156","0","1156","0.0","0.0","0","1156","0","1156","0.0","0.0"
"WekaMatchingRule","recommendation_109383","goodreads_32062","0.06447831184056271","0","storm warning","storm warning","storm warning","storm warning","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jack Higgins","Mara Kay","Jack Higgins","Mara Kay","0.16666666666666663","0.0","berkley publishing group",,"berkley publishing group",,"0.0","0.0","berkley publishing group",,"berkley publishing group",,"0.0","0.0","0","192","0","192","0.0","0.0","0","192","0","192","0.0","0.0"
"WekaMatchingRule","recommendation_249160","goodreads_44770","0.06447831184056271","0","flashback","flashback","flashback","flashback","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jim Lusby","Dan Simmons","Jim Lusby","Dan Simmons","0.09090909090909094","0.0","orion",,"orion",,"0.0","0.0","orion",,"orion",,"0.0","0.0","0","554","0","554","0.0","0.0","0","554","0","554","0.0","0.0"
"WekaMatchingRule","recommendation_843","goodreads_6670","0.06447831184056271","0","hood","hood","hood","hood","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Emma Donoghue","Stephen R. Lawhead","Emma Donoghue","Stephen R. Lawhead","0.16666666666666663","0.0","alyson publications",,"alyson publications",,"0.0","0.0","alyson publications",,"alyson publications",,"0.0","0.0","0","490","0","490","0.0","0.0","0","490","0","490","0.0","0.0"
"WekaMatchingRule","recommendation_157706","goodreads_12173","0.9391025641025641","1","platero y yo","platero y yo","platero y yo","platero y yo","1.0","1.0","Juan Ramon Jimenes","Juan Ramón Jiménez","Juan Ramon Jimenes","Juan Ramón Jiménez","0.2","0.0","Juan Ramon Jimenes","Juan Ramón Jiménez","Juan Ramon Jimenes","Juan Ramón Jiménez","0.8333333333333334","1.0","distribooks",,"distribooks",,"0.0","0.0","distribooks",,"distribooks",,"0.0","0.0","0","47","0","47","0.53","0.53","0","47","0","47","0.06000000000000005","0.06000000000000005"
"WekaMatchingRule","recommendation_2403","goodreads_24713","0.9391025641025641","1","truckers","truckers","truckers","truckers","1.0","1.0","Terry Pratchett","Terry Pratchett","Terry Pratchett","Terry Pratchett","1.0","1.0","Terry Pratchett","Terry Pratchett","Terry Pratchett","Terry Pratchett","1.0","1.0","random house childrens books",,"random house childrens books",,"0.0","0.0","random house childrens books",,"random house childrens books",,"0.0","0.0","0","261","0","261","0.0","0.0","0","261","0","261","0.0","0.0"
"WekaMatchingRule","recommendation_210843","goodreads_39727","0.06447831184056271","0","the love knot","the love knot","the love knot","the love knot","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Darby Catherine","Elizabeth Chadwick","Darby Catherine","Elizabeth Chadwick","0.16666666666666663","0.0","st martins pr",,"st martins pr",,"0.0","0.0","st martins pr",,"st martins pr",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_103427","goodreads_54277","0.06447831184056271","0","train man","train man","train man","train man","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","P. T. Deutermann","Hitori Nakano","P. T. Deutermann","Hitori Nakano","0.1875","0.0","st. martin's paperbacks",,"st. martin's paperbacks",,"0.0","0.0","st. martin's paperbacks",,"st. martin's paperbacks",,"0.0","0.0","0","416","0","416","0.0","0.0","0","416","0","416","0.0","0.0"
"WekaMatchingRule","recommendation_111436","goodreads_12541","0.9391025641025641","1","utilitarianism","utilitarianism","utilitarianism","utilitarianism","1.0","1.0","John S. Mill","John Stuart Mill","John S. Mill","John Stuart Mill","0.5","1.0","John S. Mill","John Stuart Mill","John S. Mill","John Stuart Mill","0.6875","1.0","hackett publishing company",,"hackett publishing company",,"0.0","0.0","hackett publishing company",,"hackett publishing company",,"0.0","0.0","0","71","0","71","0.29000000000000004","0.29000000000000004","0","71","0","71","0.0","0.0"
