id_recommendation,id_goodreads,value
recommendation_132709,goodreads_21417,1
recommendation_128485,goodreads_23913,1
recommendation_3544,goodreads_150,1
recommendation_39856,goodreads_58,1
recommendation_785,goodreads_12749,1
recommendation_6254,goodreads_39807,1
recommendation_115590,goodreads_27920,1
recommendation_178926,goodreads_29917,1
recommendation_38866,goodreads_15684,1
recommendation_7995,goodreads_31169,1
recommendation_14460,goodreads_21597,1
recommendation_9409,goodreads_33742,1
recommendation_35765,goodreads_29885,1
recommendation_116631,goodreads_6724,1
recommendation_203060,goodreads_33335,1
recommendation_101193,goodreads_47106,1
recommendation_103888,goodreads_21718,1
recommendation_187299,goodreads_632,1
recommendation_77710,goodreads_22302,1
recommendation_219372,goodreads_47917,1
recommendation_25829,goodreads_566,1
recommendation_65869,goodreads_6900,1
recommendation_219933,goodreads_39217,1
recommendation_29945,goodreads_42303,1
recommendation_102310,goodreads_63,1
recommendation_17602,goodreads_45812,1
recommendation_10464,goodreads_48727,1
recommendation_167,goodreads_49747,1
recommendation_71153,goodreads_53284,1
recommendation_259819,goodreads_41909,1
recommendation_96746,goodreads_6943,1
recommendation_144986,goodreads_30163,1
recommendation_1941,goodreads_15757,1
recommendation_199043,goodreads_10925,1
recommendation_37935,goodreads_31525,1
recommendation_93636,goodreads_53385,1
recommendation_68992,goodreads_15390,1
recommendation_177035,goodreads_5924,1
recommendation_40892,goodreads_34615,1
recommendation_82414,goodreads_26577,1
recommendation_12468,goodreads_32441,1
recommendation_147248,goodreads_28216,1
recommendation_1682,goodreads_30287,1
recommendation_54677,goodreads_33564,1
recommendation_38020,goodreads_482,1
recommendation_104748,goodreads_8299,1
recommendation_6587,goodreads_33577,1
recommendation_16140,goodreads_8086,1
recommendation_148670,goodreads_29058,1
recommendation_9546,goodreads_52973,1
recommendation_154052,goodreads_47783,1
recommendation_2105,goodreads_32305,1
recommendation_105687,goodreads_9340,1
recommendation_213774,goodreads_3848,1
recommendation_144737,goodreads_1242,1
recommendation_51196,goodreads_8046,1
recommendation_89351,goodreads_13108,1
recommendation_97902,goodreads_107,1
recommendation_168414,goodreads_7169,1
recommendation_21519,goodreads_15857,1
recommendation_255861,goodreads_53139,1
recommendation_109081,goodreads_5095,1
recommendation_36574,goodreads_5294,1
recommendation_9778,goodreads_48347,1
recommendation_224605,goodreads_1549,1
recommendation_97902,goodreads_49777,1
recommendation_179491,goodreads_14830,1
recommendation_141093,goodreads_33515,1
recommendation_140947,goodreads_16028,1
recommendation_13939,goodreads_20993,1
recommendation_9044,goodreads_2671,1
recommendation_94744,goodreads_37458,1
recommendation_268191,goodreads_46607,1
recommendation_110313,goodreads_4508,1
recommendation_6512,goodreads_42730,1
recommendation_101366,goodreads_13000,1
recommendation_97128,goodreads_19869,1
recommendation_44775,goodreads_23678,1
recommendation_33289,goodreads_8083,1
recommendation_113267,goodreads_34547,1
recommendation_33727,goodreads_8430,1
recommendation_201380,goodreads_14562,1
recommendation_185003,goodreads_8178,1
recommendation_56194,goodreads_7364,1
recommendation_29762,goodreads_3363,1
recommendation_9344,goodreads_44632,1
recommendation_13036,goodreads_1437,1
recommendation_131237,goodreads_7897,1
recommendation_14392,goodreads_38885,1
recommendation_1202,goodreads_48238,1
recommendation_180,goodreads_19456,1
recommendation_239516,goodreads_12437,1
recommendation_113329,goodreads_9621,1
recommendation_7903,goodreads_25314,1
recommendation_5798,goodreads_10149,1
recommendation_195707,goodreads_3083,1
recommendation_251311,goodreads_46425,1
recommendation_30466,goodreads_759,1
recommendation_93300,goodreads_71,1
recommendation_10619,goodreads_34053,1
recommendation_163955,goodreads_5910,1
recommendation_19372,goodreads_2604,1
recommendation_18000,goodreads_42742,1
recommendation_70882,goodreads_45954,1
recommendation_2570,goodreads_50792,1
recommendation_130535,goodreads_50697,1
recommendation_16239,goodreads_10804,1
recommendation_159876,goodreads_33856,1
recommendation_49263,goodreads_51590,1
recommendation_270366,goodreads_32288,1
recommendation_244028,goodreads_2800,1
recommendation_112193,goodreads_31947,1
recommendation_81308,goodreads_32869,1
recommendation_149768,goodreads_44946,1
recommendation_167704,goodreads_106,1
recommendation_2231,goodreads_19456,1
recommendation_93604,goodreads_2648,1
recommendation_43973,goodreads_4,1
recommendation_32964,goodreads_17035,1
recommendation_3754,goodreads_346,1
recommendation_21557,goodreads_24928,1
recommendation_388,goodreads_14967,1
recommendation_9973,goodreads_34982,1
recommendation_120426,goodreads_53192,1
recommendation_45080,goodreads_40724,1
recommendation_5901,goodreads_3964,1
recommendation_11118,goodreads_15034,1
recommendation_41493,goodreads_21889,1
recommendation_256878,goodreads_23861,1
recommendation_79952,goodreads_2031,1
recommendation_77206,goodreads_13714,1
recommendation_85697,goodreads_26377,1
recommendation_61432,goodreads_36357,1
recommendation_20275,goodreads_28677,1
recommendation_31131,goodreads_45812,1
recommendation_104983,goodreads_23004,1
recommendation_251823,goodreads_33749,1
recommendation_224425,goodreads_45803,1
recommendation_17900,goodreads_20453,1
recommendation_120291,goodreads_23861,1
recommendation_85022,goodreads_27996,1
recommendation_172305,goodreads_40013,1
recommendation_153760,goodreads_40404,1
recommendation_224518,goodreads_36590,1
recommendation_343,goodreads_791,1
recommendation_206324,goodreads_16387,1
recommendation_86649,goodreads_15196,1
recommendation_57014,goodreads_44023,1
recommendation_97939,goodreads_23977,1
recommendation_6747,goodreads_16567,1
recommendation_98787,goodreads_1876,1
recommendation_240581,goodreads_94,1
recommendation_6745,goodreads_32642,1
recommendation_220731,goodreads_38766,1
recommendation_173484,goodreads_733,1
recommendation_61076,goodreads_28983,1
recommendation_49349,goodreads_51997,1
recommendation_134129,goodreads_89,1
recommendation_65269,goodreads_37831,1
recommendation_46283,goodreads_4785,1
recommendation_268719,goodreads_48123,1
recommendation_156576,goodreads_49110,1
recommendation_156019,goodreads_2188,1
recommendation_30783,goodreads_35665,1
recommendation_17469,goodreads_30400,1
recommendation_24102,goodreads_1255,1
recommendation_41524,goodreads_11762,1
recommendation_263810,goodreads_30022,1
recommendation_72469,goodreads_387,1
recommendation_147393,goodreads_47817,1
recommendation_146141,goodreads_23794,1
recommendation_30767,goodreads_15506,1
recommendation_60246,goodreads_3670,1
recommendation_17053,goodreads_5011,1
recommendation_229331,goodreads_419,1
recommendation_156592,goodreads_19154,1
recommendation_142233,goodreads_19070,1
recommendation_237427,goodreads_53760,1
recommendation_52106,goodreads_28181,1
recommendation_91351,goodreads_22038,1
recommendation_11073,goodreads_53613,1
recommendation_13663,goodreads_20412,1
recommendation_112986,goodreads_23999,1
recommendation_108113,goodreads_46615,1
recommendation_8211,goodreads_19600,1
recommendation_30023,goodreads_15980,1
recommendation_13860,goodreads_13474,1
recommendation_203111,goodreads_32642,1
recommendation_267532,goodreads_21924,1
recommendation_19994,goodreads_14705,1
recommendation_12308,goodreads_2165,1
recommendation_262148,goodreads_52058,1
recommendation_103977,goodreads_41002,1
recommendation_39135,goodreads_49793,1
recommendation_174713,goodreads_6861,1
recommendation_968,goodreads_19796,1
recommendation_170519,goodreads_30131,1
recommendation_21490,goodreads_30692,1
recommendation_214067,goodreads_43413,1
recommendation_163822,goodreads_30226,1
recommendation_80047,goodreads_30488,1
recommendation_45394,goodreads_1777,1
recommendation_4841,goodreads_21614,1
recommendation_234686,goodreads_26470,1
recommendation_26587,goodreads_12281,1
recommendation_206544,goodreads_39776,1
recommendation_59260,goodreads_14454,1
recommendation_33418,goodreads_52214,1
recommendation_65077,goodreads_4802,1
recommendation_119681,goodreads_51409,1
recommendation_33402,goodreads_35531,1
recommendation_84695,goodreads_43348,1
recommendation_127992,goodreads_1671,1
recommendation_91722,goodreads_34742,1
recommendation_74048,goodreads_51891,1
recommendation_116211,goodreads_52298,1
recommendation_109487,goodreads_52276,1
recommendation_13454,goodreads_2101,1
recommendation_10444,goodreads_31526,1
recommendation_9546,goodreads_51985,1
recommendation_192738,goodreads_52612,1
recommendation_122441,goodreads_19803,1
recommendation_178745,goodreads_1814,1
recommendation_56000,goodreads_29768,1
recommendation_10517,goodreads_382,1
recommendation_6700,goodreads_3103,1
recommendation_13647,goodreads_42739,1
recommendation_71013,goodreads_38146,1
recommendation_245771,goodreads_3984,1
recommendation_55817,goodreads_14207,1
recommendation_75144,goodreads_12281,1
recommendation_65223,goodreads_19663,1
recommendation_249456,goodreads_21597,1
recommendation_110729,goodreads_24207,1
recommendation_158027,goodreads_45066,1
recommendation_19291,goodreads_38814,1
recommendation_243597,goodreads_384,1
recommendation_92118,goodreads_9738,1
recommendation_61686,goodreads_628,1
recommendation_3659,goodreads_52670,1
recommendation_248931,goodreads_33762,1
recommendation_59623,goodreads_28135,1
recommendation_16825,goodreads_21750,1
recommendation_255852,goodreads_21428,1
recommendation_14648,goodreads_810,1
recommendation_99435,goodreads_2373,1
recommendation_3010,goodreads_24707,1
recommendation_167656,goodreads_41972,1
recommendation_20761,goodreads_632,1
recommendation_560,goodreads_19865,1
recommendation_22037,goodreads_2298,1
recommendation_49657,goodreads_51060,1
recommendation_6340,goodreads_13150,1
recommendation_143313,goodreads_4951,1
recommendation_15508,goodreads_330,1
recommendation_28249,goodreads_48847,1
recommendation_7286,goodreads_52081,1
recommendation_160465,goodreads_21889,1
recommendation_7714,goodreads_15755,1
recommendation_255135,goodreads_50676,1
recommendation_4817,goodreads_126,1
recommendation_90605,goodreads_41,1
recommendation_18327,goodreads_38053,1
recommendation_228875,goodreads_16043,1
recommendation_54940,goodreads_4060,1
recommendation_5991,goodreads_48739,1
recommendation_133726,goodreads_28521,1
recommendation_47927,goodreads_22038,1
recommendation_215246,goodreads_7276,1
recommendation_179302,goodreads_170,1
recommendation_229239,goodreads_11231,1
recommendation_111376,goodreads_53494,1
recommendation_215958,goodreads_50480,1
recommendation_269339,goodreads_24304,1
recommendation_30834,goodreads_3612,1
recommendation_58895,goodreads_4358,1
recommendation_15367,goodreads_14437,1
recommendation_17601,goodreads_45812,1
recommendation_36470,goodreads_1423,1
recommendation_158941,goodreads_3979,1
recommendation_176239,goodreads_39183,1
recommendation_145,goodreads_22345,1
recommendation_105687,goodreads_15034,1
recommendation_178371,goodreads_37806,1
recommendation_23667,goodreads_7549,1
recommendation_61680,goodreads_35775,1
recommendation_14298,goodreads_1534,1
recommendation_151859,goodreads_37806,1
recommendation_83773,goodreads_23216,1
recommendation_37277,goodreads_52972,1
recommendation_225065,goodreads_451,1
recommendation_143449,goodreads_51025,1
recommendation_12534,goodreads_14589,1
recommendation_97837,goodreads_5787,1
recommendation_28615,goodreads_76,1
recommendation_183476,goodreads_51989,1
recommendation_3931,goodreads_8990,1
recommendation_26011,goodreads_32839,1
recommendation_271305,goodreads_25277,1
recommendation_13684,goodreads_18162,1
recommendation_105226,goodreads_8714,1
recommendation_98110,goodreads_14874,1
recommendation_20180,goodreads_10546,1
recommendation_29034,goodreads_53097,1
recommendation_3157,goodreads_2178,1
recommendation_148778,goodreads_53408,1
recommendation_255419,goodreads_12370,1
recommendation_10659,goodreads_40836,1
recommendation_120604,goodreads_37961,1
recommendation_122965,goodreads_127,1
recommendation_159037,goodreads_5254,1
recommendation_13848,goodreads_12086,1
recommendation_58635,goodreads_44752,1
recommendation_20732,goodreads_2873,1
recommendation_170642,goodreads_1231,1
recommendation_238875,goodreads_16537,1
recommendation_95560,goodreads_46217,1
recommendation_94516,goodreads_30102,1
recommendation_2232,goodreads_31201,1
recommendation_170805,goodreads_31495,1
recommendation_2929,goodreads_1663,1
recommendation_190361,goodreads_48106,1
recommendation_30385,goodreads_14108,1
recommendation_129175,goodreads_2033,1
recommendation_119075,goodreads_52634,1
recommendation_39240,goodreads_6569,1
recommendation_51060,goodreads_5411,1
recommendation_1997,goodreads_5426,1
recommendation_172207,goodreads_42680,1
recommendation_78925,goodreads_115,1
recommendation_16148,goodreads_8954,1
recommendation_138207,goodreads_49289,1
recommendation_18912,goodreads_31198,1
recommendation_177837,goodreads_9460,1
recommendation_2105,goodreads_21918,1
recommendation_140410,goodreads_536,1
recommendation_50313,goodreads_41006,1
recommendation_60431,goodreads_48611,1
recommendation_22022,goodreads_15710,1
recommendation_139698,goodreads_11958,1
recommendation_141093,goodreads_183,1
recommendation_13442,goodreads_1037,1
recommendation_226124,goodreads_9092,1
recommendation_116212,goodreads_31495,1
recommendation_3788,goodreads_13701,1
recommendation_37009,goodreads_8933,1
recommendation_34887,goodreads_15998,1
recommendation_43674,goodreads_19841,1
recommendation_39898,goodreads_46404,1
recommendation_111628,goodreads_17196,1
recommendation_22502,goodreads_684,1
recommendation_75020,goodreads_53830,1
recommendation_124904,goodreads_15443,1
recommendation_36512,goodreads_48960,1
recommendation_63644,goodreads_13265,1
recommendation_269611,goodreads_33148,1
recommendation_96786,goodreads_13150,1
recommendation_9740,goodreads_8890,1
recommendation_141832,goodreads_33663,1
recommendation_1558,goodreads_23929,1
recommendation_14260,goodreads_26230,1
recommendation_42638,goodreads_30404,1
recommendation_59791,goodreads_12379,1
recommendation_125181,goodreads_7613,1
recommendation_5462,goodreads_761,1
recommendation_10800,goodreads_41013,1
recommendation_25797,goodreads_23755,1
recommendation_95143,goodreads_39117,1
recommendation_32453,goodreads_39140,1
recommendation_163518,goodreads_50224,1
recommendation_93781,goodreads_51299,1
recommendation_10464,goodreads_46615,1
recommendation_56079,goodreads_334,1
recommendation_266980,goodreads_11655,1
recommendation_237685,goodreads_14535,1
recommendation_159848,goodreads_10028,1
recommendation_51349,goodreads_53448,1
recommendation_215521,goodreads_24055,1
recommendation_144178,goodreads_94,1
